book_name,chapter_id,entry_id,date,sentence
FitS,c05,chc05_e13,November 30,"Kate, who shares an oilskin with me on the floor, noticed and laughed at my fear, but when I challenged her she could not explain the cause of such a strange phenomenon."
FitS,c05,chc05_e13,November 30,"“Perhaps they are little ghosts,” I said to her, almost positive it was not true, but unable to resist trying to frighten her."
FitS,c05,chc05_e13,November 30,"She turned quite pale at that idea, then caught herself out and said, “That is just silly."
FitS,c05,chc05_e13,November 30,"Ghosts are big and white.” “Maybe not in the New World,” I replied, my voice low and menacing."
FitS,c05,chc05_e13,November 30,"I have never seen Kate, or any young woman, dress herself so quickly and make for the outdoors — which I assume she felt was safe from the little ghosts."
FitS,c05,chc05_e13,November 30,"Still, I do wonder what could cause such a strange thing."
FitS,c06,chc06_e1,December 10,Father says we may have to leave Fort Daer and follow the Indians in order to survive the winter.
FitS,c06,chc06_e1,December 10,"The Indians are travelling farther south, tracking the buffalo."
FitS,c06,chc06_e1,December 10,And they will share their hunt with us if we help the way we did the last time.
FitS,c06,chc06_e1,December 10,This small hut we live in now is cold.
FitS,c06,chc06_e1,December 10,The wind blows through the cracks in the logs that are filled in only with clay.
FitS,c06,chc06_e1,December 10,But at least it is a shelter.
FitS,c06,chc06_e1,December 10,If we go with the Indians where will we live?
FitS,c06,chc06_e1,December 10,"And even though we still have some of the meat the Indians shared from the hunt, it will not be enough to last us the winter."
FitS,c06,chc06_e1,December 10,Father is disgusted by the Hudson’s Bay Company’s poor foresight.
FitS,c06,chc06_e1,December 10,How did they think we were to survive?
FitS,c06,chc06_e1,December 10,"There are some mutterings amongst the men that the Company never meant to support us at all, and that they regret giving Lord Selkirk the land."
FitS,c06,chc06_e1,December 10,Perhaps they hope to starve us out!
FitS,c06,chc06_e1,December 10,Today I met with the Indian girl who promised to help me sew the moccasins.
FitS,c06,chc06_e1,December 10,"And finally this afternoon she sat with me and, in exchange for a real needle instead of the bone she normally uses, she taught me how to make moccasins."
FitS,c06,chc06_e1,December 10,"I used the skins I traded for, and now have moccasins for the entire family."
FitS,c06,chc06_e1,December 10,"She is called White Loon, which I think is a beautiful name."
FitS,c06,chc06_e2,December 12,White Loon has taught me a few Cree words and I have taught her a few English words.
FitS,c06,chc06_e2,December 12,"I think she is older than I believed her to be at first, perhaps twenty."
FitS,c06,chc06_e2,December 12,"Her face is so smooth and pretty that she seems no more than my age, but I now realize she is a developed woman."
